gameweek,captured_at,source,player_id,name,club,pos,price,opponent,was_home,eligible,rank_fixture_proxy,minutes_at_deadline,rate_shrinkage_minutes,rate_shrinkage_weight,rank_score,rank_coverage,availability_penalty,z_xgi_per90,z_minutes_per_app,z_fixture_score,z_fdr_next3,z_fdr_next1,z_points_per_million,z_form,z_defcon_surplus_per90,z_defcon_hit_rate,z_bonus_per90,z_net_transfers,z_rival_ownership,rank_basis,minutes_played,actual_points
3,2026-09-04T07:12:46.191633+00:00,watchlist,481,Anderson,MCI,MID,6.4,COV,True,True,False,143,180,0.443,-0.1336,1.0,0.0,-0.1625,-1.2436,0.999,0.4273,1.5609,-1.2487,-1.2225,1.0537,0.8596,-0.6861,-0.6153,0.3573,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,3
3,2026-09-04T07:12:46.191633+00:00,watchlist,472,Murillo,NFO,DEF,5.5,TOT,True,True,False,180,180,0.5,-0.1393,1.0,0.0,-1.0512,0.6293,0.5044,0.9524,0.6386,-1.1086,-1.2225,1.007,0.7159,-1.2609,-0.349,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,89,8
3,2026-09-04T07:12:46.191633+00:00,watchlist,388,Guéhi,MCI,DEF,6.0,COV,True,True,False,180,180,0.5,-0.1549,1.0,0.0,-0.2048,0.6293,-0.9242,-0.557,1.5166,0.0659,0.1008,-0.7428,-1.0422,-0.0112,-0.5153,-0.005,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,8
3,2026-09-04T07:12:46.191633+00:00,watchlist,88,Kayode,BRE,DEF,4.6,SUN,True,True,False,162,180,0.474,-0.1597,1.0,0.0,-0.6703,-0.2818,-0.3139,-0.6474,0.4217,1.4237,0.668,-0.7078,-0.9719,-0.5611,0.0696,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,45,1
3,2026-09-04T07:12:46.191633+00:00,watchlist,469,N.Williams,NFO,DEF,5.0,TOT,True,True,False,180,180,0.5,-0.1636,1.0,0.0,-1.2205,0.6293,0.5044,0.9524,0.6386,-0.3651,-0.6553,0.1321,0.7159,-1.2609,-0.4148,-0.005,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,7
3,2026-09-04T07:12:46.191633+00:00,watchlist,84,Collins,BRE,DEF,5.5,SUN,True,True,False,180,180,0.5,-0.2359,1.0,0.0,-0.9242,0.6293,-0.3139,-0.6474,0.4217,-0.322,-0.4663,0.5696,0.7159,-1.2609,-0.2868,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,16,1
3,2026-09-04T07:12:46.191633+00:00,watchlist,127,Gomez,BHA,MID,5.0,LEE,True,True,False,175,180,0.493,-0.2428,1.0,0.0,0.3876,0.3762,-1.4054,-1.262,-0.4816,0.2815,-0.0882,-0.4579,-0.6281,-0.811,0.0288,0.1762,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,2
3,2026-09-04T07:12:46.191633+00:00,watchlist,15,Ødegaard,ARS,MID,6.6,CHE,True,True,False,145,180,0.446,-0.2492,1.0,0.0,-0.2471,-1.1423,-0.5449,-0.8933,-0.5317,0.1953,0.4789,-0.4058,-0.5634,1.3634,-0.4583,0.1762,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,76,10
3,2026-09-04T07:12:46.191633+00:00,watchlist,486,McAtee,NFO,MID,5.5,TOT,True,True,False,163,180,0.475,-0.2594,1.0,0.0,-0.5011,-0.2312,0.3728,1.136,0.4483,-1.1086,-1.2225,-0.4318,-0.5634,-0.7611,-0.3062,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,2
3,2026-09-04T07:12:46.191633+00:00,watchlist,316,Emersonn,IPS,FWD,5.5,LIV,True,True,False,110,180,0.379,-0.3145,1.0,0.0,1.1917,-2.9139,-1.0951,-1.5793,-0.3227,-0.128,-0.2773,0.0,0.0,1.6883,-0.4329,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,65,2
3,2026-09-04T07:12:46.191633+00:00,watchlist,591,Enciso,IPS,MID,5.5,LIV,True,True,False,160,180,0.471,-0.3299,1.0,0.0,0.5569,-0.3831,-1.2333,-1.5863,-0.4031,-0.128,-0.2773,-0.4318,-0.5634,-0.7611,-0.2377,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,1
3,2026-09-04T07:12:46.191633+00:00,watchlist,391,Gvardiol,MCI,DEF,5.6,COV,True,True,False,164,180,0.477,-0.3523,1.0,0.0,-1.1782,-0.1806,-0.9242,-0.557,1.5166,0.6047,0.4789,-0.7078,-1.0422,-0.5611,1.0987,0.1762,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,8
3,2026-09-04T07:12:46.191633+00:00,watchlist,70,Kluivert,BOU,MID,6.0,NEW,False,True,False,154,180,0.461,-0.3956,1.0,0.0,0.0491,-0.6868,-0.6883,0.2913,0.0558,-1.0116,-1.0334,-0.4318,-0.5634,-0.7361,-0.3559,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,75,1
3,2026-09-04T07:12:46.191633+00:00,watchlist,473,Aina,NFO,DEF,4.5,TOT,True,True,False,158,180,0.467,-0.4087,1.0,0.0,-0.8819,-0.4843,0.5044,0.9524,0.6386,-0.8931,-1.2225,-0.7078,-0.9719,-1.2109,-0.4083,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,58,1
3,2026-09-04T07:12:46.191633+00:00,watchlist,366,Wirtz,LIV,MID,7.5,IPS,False,True,False,152,180,0.458,-0.451,1.0,0.0,0.0068,-0.788,-0.4589,0.1867,0.2074,-1.2272,-1.0334,-0.4058,-0.5634,-0.7361,-0.7519,-0.005,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,3
3,2026-09-04T07:12:46.191633+00:00,watchlist,60,Hill,BOU,DEF,5.5,NEW,False,True,False,180,180,0.5,-0.5666,1.0,0.0,-0.755,0.6293,-2.0577,-0.1364,0.1944,-1.1086,-1.2225,0.1321,0.7159,-1.2609,-0.3276,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,90,1
3,2026-09-04T07:12:46.191633+00:00,watchlist,460,Willock,NEW,MID,5.0,BOU,True,True,False,104,180,0.366,-1.0553,1.0,0.0,-0.1625,-3.2176,1.2333,1.1804,0.3914,-0.1496,-0.4663,-0.3276,-0.434,-0.5111,-0.2649,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,62,2
3,2026-09-04T07:12:46.191633+00:00,watchlist,377,Munoz,LIV,MID,6.5,IPS,False,True,False,117,180,0.394,-1.2103,1.0,0.0,0.1337,-2.5596,-0.4589,0.1867,0.2074,-0.4297,-0.2773,-0.3537,-0.4987,-0.5861,-0.1256,0.5385,xgi_per90|minutes_per_app|fixture_score|fdr_next3|fdr_next1|points_per_million|form|defcon_surplus_per90|defcon_hit_rate|bonus_per90|net_transfers|rival_ownership,63,3
